REF_ID,PRED_ID,SOURCE_PREY_NAME,DATABASE_PREY_NAME,PHYSIOLOG_STATE,SED_ORIGIN,PREY_PARTS,LIFE_HIST_STAGE,COND_INDEX,SEX,SEX_RATIO,LEN_TYPE,MIN_LEN,MAX_LEN,MN_LEN,BIOMASS,PCT_BIOMASS,N_CONS,PCT_N_CONS,VOL_CONS,PCT_VOL_CONS,FREQ_OCC,PCT_FREQ_OCC,IRI,PCT_IRI,IRIa,IIR,E,PREY_NOTES,FB_FOOD_I,FB_FOOD_II,FB_FOOD_III,FB_STAGE
17g,Emor.14,Diplectrum formosum,Diplectrum formosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17g,Emor.14,Haemulon sp,Haemulon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17g,Emor.14,Tetraodontidae,Tetraodontidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17g,Emor.14,Moronidae,Moronidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17g,Emor.14,Engraulidae,Engraulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17g,Emor.14,Algas,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17g,Emor.14,quinodermos,Echinodermata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Lfun.1,Decomposed Fish,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Lfun.1,Teleostean debris,Teleostei,debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Lfun.1,grunts,Haemulon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Emor.1,Half-Decomposed fish,Actinopterygii,half decomposed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Emor.1,partly digested porgies,Sparidae,partly digested,NA,NA,NA,NA,NA,NA,NA,203.2,228.6,215.9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Emor.1,Snapper,Lutjanidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Ngri.1,Ghost crabs,Ocypodidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Xcin.1,Polychaete worm,Polychaeta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Ksec.1,Algae,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No stomach analysis, observation only",NA,NA,NA,NA
38g,Lmax.1,Fecal debris,Organic Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Lmax.1,Coral fragments,Cnidaria,NA,NA,fragments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Parc.1,Crustacean remains,Crustacea,remains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish is plainly an omnivorous feeder, and not carnivorous as commonly thought.",NA,NA,NA,NA
38g,Parc.1,gorgonians,Alcyonacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish is plainly an omnivorous feeder, and not carnivorous as commonly thought.",NA,NA,NA,NA
38g,Parc.1,fragments of algae,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish is plainly an omnivorous feeder, and not carnivorous as commonly thought.",NA,NA,NA,NA
38g,Hbre.1,Lactophrys tricornis,Acanthostracion quadricornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38g,Enau.1,barracuda,Sphyraena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Anomalocardia auberiana,Anomalocardia auberiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Gastropod (unknown),Gastropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.0732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Tellina tampaensis,Tellina tampaensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Corophium louisianum,Corophium louisianum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Grandidierella bonnieroides,Grandidierella bonnieroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0.5935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Leptochelia rapax,Hargeria rapax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.0407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Palaemonetes sp.,Palaemonetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.1,Polychaete (unknown),Polychaeta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.2,Amygdalum papyrium,Amygdalum papyrium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.2,Anomalocardia auberiana,Anomalocardia auberiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,0.9441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.2,Ceritheum lutosum,Cerithium lutosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.2,Diastoma varium,Diastoma varium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.2,Tellina tampaensis,Tellina tampaensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Pcro.2,Palaemonetes sp.,Palaemonetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Soce.1,Corophium louisianum,Corophium louisianum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Soce.1,Grandidierella bonnieroides,Grandidierella bonnieroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Soce.1,Palaemonetes vulgaris,Palaemonetes vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Soce.1,Anchoa mitchilli,Anchoa mitchilli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69s,Soce.1,Fish (Unknown),Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23t,Ipla.1,Fish Larva,Actinopterygii,NA,NA,NA,larval,NA,NA,NA,SL,NA,NA,3.220772,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8033109,NA,NA,NA,NA
23t,Ipla.1,Fish Larva,Actinopterygii,NA,NA,NA,larval,NA,NA,NA,SL,NA,NA,4.710026,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5228369,NA,NA,NA,NA
23t,Ipla.2,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5339589,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4058318,NA,NA,NA,NA
23t,Ipla.2,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,1.094898,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4008521,NA,NA,NA,NA
23t,Ipla.4,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6659631,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4048252,NA,NA,NA,NA
23t,Ipla.4,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6896502,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4200623,NA,NA,NA,NA
23t,Ipla.5,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9197696,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2868746,NA,NA,NA,NA
23t,Ipla.5,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5091541,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2828992,NA,NA,NA,NA
23t,Ipla.5,Unidentified,Matter,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5103303,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2645651,NA,NA,NA,NA
23t,Ipla.6,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4003569,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3018933,NA,NA,NA,NA
23t,Ipla.6,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5119093,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3476477,NA,NA,NA,NA
23t,Ipla.6,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5378917,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4033804,NA,NA,NA,NA
23t,Ipla.6,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.688306,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3590859,NA,NA,NA,NA
23t,Ipla.6,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7937034,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3591549,NA,NA,NA,NA
23t,Ipla.7,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6547759,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2710124,NA,NA,NA,NA
23t,Ipla.7,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6637694,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354149,NA,NA,NA,NA
23t,Ipla.7,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4063814,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2874413,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3203258,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2489813,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5070423,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3668061,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3878358,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2867503,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4942137,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4540479,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5448538,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3258517,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3485738,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277522,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4041174,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2889899,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5725486,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3719083,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3867473,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2803666,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4551933,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3496392,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4164632,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287355,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4144772,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3197059,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3429802,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3258517,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4434384,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3046945,NA,NA,NA,NA
23t,Ipla.8,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3743672,NA,NA,1,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2563419,NA,NA,NA,NA
23t,Ipla.9,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6911357,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3033896,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5259578,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3181509,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3310608,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2746479,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6329023,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3422564,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4323967,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4004188,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3936739,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3070455,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.680735,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3811284,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3292583,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3140719,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4454469,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2497767,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5510085,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3737705,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3532376,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2901032,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5243997,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3516194,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.303553,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3098592,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4821759,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3218703,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4492163,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3676164,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4492163,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3217932,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3716415,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2476832,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6183163,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3497101,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5211743,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3521831,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4485534,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3340434,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3638195,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358533,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6075959,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3059857,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.559139,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354429,NA,NA,NA,NA
23t,Ipla.9,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5152408,NA,NA,1,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3300857,NA,NA,NA,NA
23t,Ipla.10,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6067422,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3834635,NA,NA,NA,NA
23t,Ipla.10,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5418418,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3165099,NA,NA,NA,NA
23t,Ipla.10,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5896179,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359431,NA,NA,NA,NA
23t,Ipla.10,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7104304,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2597055,NA,NA,NA,NA
23t,Ipla.11,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6681562,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3024892,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4936112,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280455,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4142378,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2718346,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3758215,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2778792,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3984945,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3436302,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4941234,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2949351,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4995535,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3144664,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.3662649,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2465795,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5019798,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3635467,NA,NA,NA,NA
23t,Ipla.11,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4295775,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2410879,NA,NA,NA,NA
23t,Ipla.12,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9060749,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256034,NA,NA,NA,NA
23t,Ipla.12,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8762728,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2327739,NA,NA,NA,NA
23t,Ipla.13,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6953828,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3282778,NA,NA,NA,NA
23t,Ipla.13,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.519726,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2747382,NA,NA,NA,NA
23t,Ipla.13,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5997503,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3706394,NA,NA,NA,NA
23t,Ipla.13,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6878817,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3764149,NA,NA,NA,NA
23t,Ipla.13,Evadne,Evadne,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4807338,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2090257,NA,NA,NA,NA
